Time__sec,Weight__g,Flow__mLPmin,FlowsensorError_Air,FlowsensorError_Overflow
222.496304,51175.93,-554.6,0,1
222.594869,51213.26,-428.4,0,1
222.690594,51155.71,-407.55,0,1
222.787387,51127.62,-334.25,0,1
222.888568,51126.64,-405.65,0,1
222.985574,51127.09,-226.55,0,1
223.08574,51032.41,-392.6,0,1
223.184993,50914.62,-519.75,0,1
223.293591,50904.68,-463.55,0,1
223.386345,50895.37,-364.4,0,1
223.507092,50923.96,-425.6,0,1
223.591938,50875.12,-454.7,0,1
223.687328,50926.47,-495.1,0,1
223.784863,50874.63,-492.25,0,1
223.894846,50913.46,-372.0,0,1
224.003941,50913.87,-337.7,0,1
224.090654,50884.12,-385.3,0,1
224.185065,50962.19,-468.7,0,1
224.287472,50942.87,-434.7,0,1
224.395577,51069.85,-381.4,0,1
224.491513,51146.86,-467.55,0,1
224.587513,51427.16,-425.0,0,1
224.709192,51593.79,-454.85,0,1
224.795435,52338.53,-353.35,0,1
224.894034,52883.7,-235.75,0,1
224.98542,52807.4,-333.1,0,1
225.096753,52937.49,-374.45,0,1
225.194768,53071.34,-304.15,0,1
225.291114,53487.58,-404.65,0,1
225.39437,52631.69,-369.5,0,1
225.491094,51902.29,-307.4,0,1
225.590122,51489.43,-418.05,0,1
225.687089,50922.39,-307.5,0,1
225.794986,50380.82,-308.5,0,1
225.891171,49900.69,-339.5,0,1
225.986835,49982.73,-383.55,0,1
226.099163,49951.18,-421.7,0,1
226.190856,49917.5,-481.85,0,1
226.299024,49942.11,-403.2,0,1
226.386567,50051.71,-384.85,0,1
226.486348,50270.94,-375.9,0,1
226.594991,50362.81,-432.15,0,1
226.691749,50369.26,-305.05,0,1
226.788865,50217.67,-464.65,0,1
226.898351,50092.68,-426.45,0,1
226.994559,50033.79,-334.0,0,1
227.089516,50022.46,-391.2,0,1
227.199154,50003.7,-338.9,0,1
227.292568,49981.94,-410.8,0,1
227.386337,49974.33,-377.95,0,1
227.494822,50025.05,-275.15,0,1
227.595868,50027.93,-361.1,0,1
227.695206,50050.4,-258.05,0,1
227.788653,50040.5,-332.2,0,1
227.887214,50072.87,-371.7,0,1
227.986943,50112.22,-394.8,0,1
228.093639,50358.8,-304.55,0,1
228.186849,50755.19,-527.4,0,1
228.286612,51580.47,-375.55,0,1
228.398201,52146.01,-374.0,0,1
228.492311,52305.59,-384.7,0,1
228.588984,52718.91,-346.35,0,1
228.686524,53398.3,-348.7,0,1
228.795516,54104.81,-325.3,0,1
228.88408,55798.21,-488.35,0,1
228.9915,56869.5,-379.75,0,1
229.088702,56374.96,-334.7,0,1
229.189346,57028.7,-274.1,1,1
229.296106,57290.05,-590.15,0,1
229.392174,55591.85,-466.55,0,1
229.491582,55832.27,-339.4,0,1
229.589208,55976.51,-379.1,0,1
229.685771,56024.15,-392.25,0,1
