Time__sec,Weight__g,Flow__mLPmin,FlowsensorError_Air,FlowsensorError_Overflow
68.891514,57479.56,37.15,1,1
69.001131,57475.81,-38.6,0,1
69.09882,57462.72,12.6,0,1
69.196833,57471.54,-253.0,0,0
69.297447,57521.35,-307.75,0,1
69.393883,57436.99,-123.7,0,1
69.503064,57380.19,-460.9,0,1
69.601275,57375.46,-740.85,0,1
69.692836,57335.48,-475.9,1,1
69.791638,57344.14,-211.0,1,1
69.900793,57337.5,-3.55,1,0
70.006086,57382.55,-2.6,1,0
70.095405,57399.4,-550.7,1,1
70.19392,57343.47,-287.85,0,1
70.292104,57379.7,-7.0,1,0
70.390406,57289.94,0.75,1,0
70.491196,57287.95,-79.6,1,1
70.598151,57271.52,-526.3,0,1
70.703283,57314.36,-187.25,0,1
70.802159,57337.43,685.95,0,1
70.895652,57334.84,898.2,0,1
70.992367,57309.48,708.75,0,1
71.10228,57273.02,76.55,0,1
71.196944,57237.5,-695.75,0,1
71.295404,57278.16,-624.6,0,1
71.396554,57257.53,-9.4,1,0
71.49158,57232.54,-626.2,1,1
71.60187,57186.1,-262.45,1,1
71.696182,56928.77,-429.85,1,1
71.796353,56990.7,-9.75,1,0
71.892335,57379.18,-1.0,1,0
72.006676,57191.2,-509.15,1,1
72.096766,57172.64,-991.65,0,1
